orderDate,orderDate_Year,orderDate_Quarter,orderDate_Month,orderDate_Week,orderDate_Date,fiscalMonth,fiscalQuart,fiscalWeek,fiscalYear
07/28/10,2010,3,7,31,28,4,2,18,2010
07/28/10,2010,3,7,31,28,4,2,18,2010
07/28/10,2010,3,7,31,28,4,2,18,2010
06/23/09,2009,2,6,26,23,3,1,13,2009
06/23/09,2009,2,6,26,23,3,1,13,2009
05/08/05,2005,2,5,20,8,2,1,7,2005
05/08/05,2005,2,5,20,8,2,1,7,2005
04/19/05,2005,2,4,17,19,1,1,4,2005
04/19/05,2005,2,4,17,19,1,1,4,2005
04/15/05,2005,2,4,16,15,1,1,3,2005
04/16/05,2005,2,4,16,16,1,1,3,2005
04/29/05,2005,2,4,18,29,1,1,5,2005
05/10/05,2005,2,5,20,10,2,1,7,2005
05/10/05,2005,2,5,20,10,2,1,7,2005
06/01/10,2010,2,6,23,1,3,1,10,2010
06/01/10,2010,2,6,23,1,3,1,10,2010
07/15/05,2005,3,7,29,15,4,2,16,2005
07/15/05,2005,3,7,29,15,4,2,16,2005
05/16/05,2005,2,5,21,16,2,1,8,2005
05/16/05,2005,2,5,21,16,2,1,8,2005
04/20/05,2005,2,4,17,20,1,1,4,2005
04/20/05,2005,2,4,17,20,1,1,4,2005
04/20/05,2005,2,4,17,20,1,1,4,2005
01/20/09,2009,1,1,4,20,10,4,43,2008
04/29/05,2005,2,4,18,29,1,1,5,2005
04/29/05,2005,2,4,18,29,1,1,5,2005
04/29/05,2005,2,4,18,29,1,1,5,2005
01/27/09,2009,1,1,5,27,10,4,44,2008
10/31/06,2006,4,10,44,31,7,3,31,2006
10/31/06,2006,4,10,44,31,7,3,31,2006
10/31/06,2006,4,10,44,31,7,3,31,2006
11/14/05,2005,4,11,47,14,8,3,34,2005
02/01/09,2009,1,2,6,1,11,4,45,2008
11/15/05,2005,4,11,47,15,8,3,34,2005
11/15/05,2005,4,11,47,15,8,3,34,2005
10/31/05,2005,4,10,45,31,7,3,32,2005
10/20/05,2005,4,10,43,20,7,3,30,2005
11/05/05,2005,4,11,45,5,8,3,32,2005
01/31/09,2009,1,1,5,31,10,4,44,2008
10/16/09,2009,4,10,42,16,7,3,29,2009
10/01/09,2009,4,10,40,1,7,3,27,2009
09/25/09,2009,3,9,39,25,6,2,26,2009
10/02/09,2009,4,10,40,2,7,3,27,2009
10/20/09,2009,4,10,43,20,7,3,30,2009
09/29/09,2009,3,9,40,29,6,2,27,2009
06/07/10,2010,2,6,24,7,3,1,11,2010
09/28/09,2009,3,9,40,28,6,2,27,2009
11/16/06,2006,4,11,46,16,8,3,33,2006
11/18/06,2006,4,11,46,18,8,3,33,2006
11/18/06,2006,4,11,46,18,8,3,33,2006
10/25/05,2005,4,10,44,25,7,3,31,2005
10/19/08,2008,4,10,43,19,7,3,30,2008
10/19/08,2008,4,10,43,19,7,3,30,2008
12/29/05,2005,4,12,53,29,9,3,40,2005
06/18/06,2006,2,6,25,18,3,1,12,2006
06/18/06,2006,2,6,25,18,3,1,12,2006
06/08/06,2006,2,6,23,8,3,1,10,2006
06/12/06,2006,2,6,24,12,3,1,11,2006
05/22/06,2006,2,5,21,22,2,1,8,2006
05/22/06,2006,2,5,21,22,2,1,8,2006
06/01/06,2006,2,6,22,1,3,1,9,2006
05/29/06,2006,2,5,22,29,2,1,9,2006
01/20/08,2008,1,1,4,20,10,4,43,2007
12/22/05,2005,4,12,52,22,9,3,39,2005
12/22/05,2005,4,12,52,22,9,3,39,2005
12/22/05,2005,4,12,52,22,9,3,39,2005
12/18/05,2005,4,12,52,18,9,3,39,2005
12/22/05,2005,4,12,52,22,9,3,39,2005
12/07/05,2005,4,12,50,7,9,3,37,2005
12/07/05,2005,4,12,50,7,9,3,37,2005
12/26/05,2005,4,12,53,26,9,3,40,2005
12/26/05,2005,4,12,53,26,9,3,40,2005
10/11/08,2008,4,10,41,11,7,3,28,2008
02/06/08,2008,1,2,6,6,11,4,45,2007
02/06/08,2008,1,2,6,6,11,4,45,2007
12/10/05,2005,4,12,50,10,9,3,37,2005
01/05/06,2006,1,1,1,5,10,4,40,2005
01/31/05,2005,1,1,6,31,10,4,45,2004
01/31/05,2005,1,1,6,31,10,4,45,2004
01/31/05,2005,1,1,6,31,10,4,45,2004
06/27/06,2006,2,6,26,27,3,1,13,2006
02/22/05,2005,1,2,9,22,11,4,48,2004
02/12/05,2005,1,2,7,12,11,4,46,2004
02/07/05,2005,1,2,7,7,11,4,46,2004
01/09/05,2005,1,1,3,9,10,4,42,2004
02/07/05,2005,1,2,7,7,11,4,46,2004
02/07/05,2005,1,2,7,7,11,4,46,2004
02/07/05,2005,1,2,7,7,11,4,46,2004
12/06/05,2005,4,12,50,6,9,3,37,2005
02/08/05,2005,1,2,7,8,11,4,46,2004
02/08/05,2005,1,2,7,8,11,4,46,2004
12/07/05,2005,4,12,50,7,9,3,37,2005
12/07/05,2005,4,12,50,7,9,3,37,2005
12/08/06,2006,4,12,49,8,9,3,36,2006
12/08/06,2006,4,12,49,8,9,3,36,2006
12/20/05,2005,4,12,52,20,9,3,39,2005
12/20/05,2005,4,12,52,20,9,3,39,2005
12/08/05,2005,4,12,50,8,9,3,37,2005
01/02/06,2006,1,1,1,2,10,4,40,2005
05/03/08,2008,2,5,18,3,2,1,5,2008
04/30/08,2008,2,4,18,30,1,1,5,2008
04/30/08,2008,2,4,18,30,1,1,5,2008
04/14/08,2008,2,4,16,14,1,1,3,2008
06/13/08,2008,2,6,24,13,3,1,11,2008
05/25/08,2008,2,5,22,25,2,1,9,2008
05/28/08,2008,2,5,22,28,2,1,9,2008
05/28/08,2008,2,5,22,28,2,1,9,2008
06/16/08,2008,2,6,25,16,3,1,12,2008
04/30/08,2008,2,4,18,30,1,1,5,2008
04/30/08,2008,2,4,18,30,1,1,5,2008
03/07/09,2009,1,3,10,7,12,4,49,2008
05/21/05,2005,2,5,21,21,2,1,8,2005
02/28/09,2009,1,2,9,28,11,4,48,2008
02/28/09,2009,1,2,9,28,11,4,48,2008
02/15/05,2005,1,2,8,15,11,4,47,2004
01/23/05,2005,1,1,5,23,10,4,44,2004
01/23/05,2005,1,1,5,23,10,4,44,2004
01/23/05,2005,1,1,5,23,10,4,44,2004
01/24/05,2005,1,1,5,24,10,4,44,2004
01/24/05,2005,1,1,5,24,10,4,44,2004
02/02/05,2005,1,2,6,2,11,4,45,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/16/05,2005,1,1,4,16,10,4,43,2004
01/22/05,2005,1,1,4,22,10,4,43,2004
01/22/05,2005,1,1,4,22,10,4,43,2004
10/21/08,2008,4,10,43,21,7,3,30,2008
10/21/08,2008,4,10,43,21,7,3,30,2008
10/21/08,2008,4,10,43,21,7,3,30,2008
02/13/05,2005,1,2,8,13,11,4,47,2004
02/18/09,2009,1,2,8,18,11,4,47,2008
02/18/09,2009,1,2,8,18,11,4,47,2008
04/14/09,2009,2,4,16,14,1,1,3,2009
03/03/09,2009,1,3,10,3,12,4,49,2008
04/18/09,2009,2,4,16,18,1,1,3,2009
04/18/09,2009,2,4,16,18,1,1,3,2009
04/09/09,2009,2,4,15,9,1,1,2,2009
04/09/09,2009,2,4,15,9,1,1,2,2009
10/10/05,2005,4,10,42,10,7,3,29,2005
10/11/05,2005,4,10,42,11,7,3,29,2005
06/12/05,2005,2,6,25,12,3,1,12,2005
09/19/05,2005,3,9,39,19,6,2,26,2005
09/19/05,2005,3,9,39,19,6,2,26,2005
05/01/09,2009,2,5,18,1,2,1,5,2009
05/08/09,2009,2,5,19,8,2,1,6,2009
08/27/08,2008,3,8,35,27,5,2,22,2008
08/27/08,2008,3,8,35,27,5,2,22,2008
08/29/08,2008,3,8,35,29,5,2,22,2008
08/29/08,2008,3,8,35,29,5,2,22,2008
09/18/08,2008,3,9,38,18,6,2,25,2008
09/13/08,2008,3,9,37,13,6,2,24,2008
08/28/08,2008,3,8,35,28,5,2,22,2008
08/28/08,2008,3,8,35,28,5,2,22,2008
09/15/08,2008,3,9,38,15,6,2,25,2008
09/15/08,2008,3,9,38,15,6,2,25,2008
09/15/08,2008,3,9,38,15,6,2,25,2008
09/15/08,2008,3,9,38,15,6,2,25,2008
09/15/08,2008,3,9,38,15,6,2,25,2008
06/01/08,2008,2,6,23,1,3,1,10,2008
06/01/08,2008,2,6,23,1,3,1,10,2008
06/24/07,2007,2,6,26,24,3,1,13,2007
06/07/07,2007,2,6,23,7,3,1,10,2007
06/07/07,2007,2,6,23,7,3,1,10,2007
06/07/07,2007,2,6,23,7,3,1,10,2007
06/25/07,2007,2,6,26,25,3,1,13,2007
06/25/07,2007,2,6,26,25,3,1,13,2007
06/12/07,2007,2,6,24,12,3,1,11,2007
06/14/07,2007,2,6,24,14,3,1,11,2007
06/12/07,2007,2,6,24,12,3,1,11,2007
04/13/08,2008,2,4,16,13,1,1,3,2008
04/13/08,2008,2,4,16,13,1,1,3,2008
04/13/08,2008,2,4,16,13,1,1,3,2008
01/18/08,2008,1,1,3,18,10,4,42,2007
06/06/06,2006,2,6,23,6,3,1,10,2006
06/06/06,2006,2,6,23,6,3,1,10,2006
05/29/06,2006,2,5,22,29,2,1,9,2006
05/22/06,2006,2,5,21,22,2,1,8,2006
06/07/06,2006,2,6,23,7,3,1,10,2006
06/07/06,2006,2,6,23,7,3,1,10,2006
05/24/06,2006,2,5,21,24,2,1,8,2006
05/24/06,2006,2,5,21,24,2,1,8,2006
06/06/06,2006,2,6,23,6,3,1,10,2006
05/31/06,2006,2,5,22,31,2,1,9,2006
05/24/06,2006,2,5,21,24,2,1,8,2006
06/08/06,2006,2,6,23,8,3,1,10,2006
07/10/06,2006,3,7,28,10,4,2,15,2006
07/19/06,2006,3,7,29,19,4,2,16,2006
03/16/10,2010,1,3,12,16,12,4,51,2009
03/16/10,2010,1,3,12,16,12,4,51,2009
01/21/08,2008,1,1,4,21,10,4,43,2007
08/14/06,2006,3,8,33,14,5,2,20,2006
08/11/06,2006,3,8,32,11,5,2,19,2006
07/16/06,2006,3,7,29,16,4,2,16,2006
07/27/06,2006,3,7,30,27,4,2,17,2006
07/27/06,2006,3,7,30,27,4,2,17,2006
07/28/06,2006,3,7,30,28,4,2,17,2006
07/17/06,2006,3,7,29,17,4,2,16,2006
07/12/10,2010,3,7,29,12,4,2,16,2010
07/12/10,2010,3,7,29,12,4,2,16,2010
07/12/10,2010,3,7,29,12,4,2,16,2010
07/12/10,2010,3,7,29,12,4,2,16,2010
03/05/10,2010,1,3,10,5,12,4,49,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
07/24/06,2006,3,7,30,24,4,2,17,2006
09/26/06,2006,3,9,39,26,6,2,26,2006
09/26/06,2006,3,9,39,26,6,2,26,2006
08/19/06,2006,3,8,33,19,5,2,20,2006
08/19/06,2006,3,8,33,19,5,2,20,2006
09/03/06,2006,3,9,36,3,6,2,23,2006
09/19/06,2006,3,9,38,19,6,2,25,2006
09/19/06,2006,3,9,38,19,6,2,25,2006
08/29/06,2006,3,8,35,29,5,2,22,2006
03/02/10,2010,1,3,10,2,12,4,49,2009
03/02/10,2010,1,3,10,2,12,4,49,2009
08/14/06,2006,3,8,33,14,5,2,20,2006
10/10/06,2006,4,10,41,10,7,3,28,2006
09/25/06,2006,3,9,39,25,6,2,26,2006
09/25/06,2006,3,9,39,25,6,2,26,2006
11/08/05,2005,4,11,46,8,8,3,33,2005
11/08/05,2005,4,11,46,8,8,3,33,2005
08/23/06,2006,3,8,34,23,5,2,21,2006
09/04/06,2006,3,9,36,4,6,2,23,2006
09/04/06,2006,3,9,36,4,6,2,23,2006
02/11/10,2010,1,2,7,11,11,4,46,2009
03/02/10,2010,1,3,10,2,12,4,49,2009
03/02/10,2010,1,3,10,2,12,4,49,2009
03/12/10,2010,1,3,11,12,12,4,50,2009
03/12/10,2010,1,3,11,12,12,4,50,2009
03/10/10,2010,1,3,11,10,12,4,50,2009
03/10/10,2010,1,3,11,10,12,4,50,2009
03/15/10,2010,1,3,12,15,12,4,51,2009
03/15/10,2010,1,3,12,15,12,4,51,2009
03/15/10,2010,1,3,12,15,12,4,51,2009
02/28/10,2010,1,2,10,28,11,4,49,2009
02/28/10,2010,1,2,10,28,11,4,49,2009
02/28/10,2010,1,2,10,28,11,4,49,2009
03/14/10,2010,1,3,12,14,12,4,51,2009
03/14/10,2010,1,3,12,14,12,4,51,2009
03/14/10,2010,1,3,12,14,12,4,51,2009
11/09/05,2005,4,11,46,9,8,3,33,2005
11/26/05,2005,4,11,48,26,8,3,35,2005
11/01/05,2005,4,11,45,1,8,3,32,2005
05/27/06,2006,2,5,21,27,2,1,8,2006
05/27/06,2006,2,5,21,27,2,1,8,2006
05/23/06,2006,2,5,21,23,2,1,8,2006
02/11/07,2007,1,2,7,11,11,4,46,2006
02/11/07,2007,1,2,7,11,11,4,46,2006
11/08/05,2005,4,11,46,8,8,3,33,2005
11/08/05,2005,4,11,46,8,8,3,33,2005
11/08/05,2005,4,11,46,8,8,3,33,2005
02/22/07,2007,1,2,8,22,11,4,47,2006
02/27/10,2010,1,2,9,27,11,4,48,2009
06/11/05,2005,2,6,24,11,3,1,11,2005
06/11/05,2005,2,6,24,11,3,1,11,2005
11/08/05,2005,4,11,46,8,8,3,33,2005
11/29/05,2005,4,11,49,29,8,3,36,2005
08/30/08,2008,3,8,35,30,5,2,22,2008
08/30/08,2008,3,8,35,30,5,2,22,2008
08/30/08,2008,3,8,35,30,5,2,22,2008
08/30/08,2008,3,8,35,30,5,2,22,2008
09/02/08,2008,3,9,36,2,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
08/18/08,2008,3,8,34,18,5,2,21,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
09/05/08,2008,3,9,36,5,6,2,23,2008
01/20/07,2007,1,1,3,20,10,4,42,2006
10/22/06,2006,4,10,43,22,7,3,30,2006
06/30/05,2005,2,6,27,30,3,1,14,2005
06/30/05,2005,2,6,27,30,3,1,14,2005
04/11/05,2005,2,4,16,11,1,1,3,2005
04/11/05,2005,2,4,16,11,1,1,3,2005
04/11/05,2005,2,4,16,11,1,1,3,2005
04/01/05,2005,2,4,14,1,1,1,1,2005
11/10/06,2006,4,11,45,10,8,3,32,2006
03/26/05,2005,1,3,13,26,12,4,0,2004
03/30/05,2005,1,3,14,30,12,4,1,2004
03/30/05,2005,1,3,14,30,12,4,1,2004
03/30/05,2005,1,3,14,30,12,4,1,2004
04/01/05,2005,2,4,14,1,1,1,1,2005
04/12/05,2005,2,4,16,12,1,1,3,2005
04/12/05,2005,2,4,16,12,1,1,3,2005
02/12/10,2010,1,2,7,12,11,4,46,2009
02/12/10,2010,1,2,7,12,11,4,46,2009
08/31/09,2009,3,8,36,31,5,2,23,2009
02/06/05,2005,1,2,7,6,11,4,46,2004
01/25/05,2005,1,1,5,25,10,4,44,2004
01/25/05,2005,1,1,5,25,10,4,44,2004
01/30/05,2005,1,1,6,30,10,4,45,2004
01/30/05,2005,1,1,6,30,10,4,45,2004
05/15/10,2010,2,5,20,15,2,1,7,2010
02/02/05,2005,1,2,6,2,11,4,45,2004
01/30/05,2005,1,1,6,30,10,4,45,2004
01/15/05,2005,1,1,3,15,10,4,42,2004
11/01/06,2006,4,11,44,1,8,3,31,2006
11/01/06,2006,4,11,44,1,8,3,31,2006
11/01/06,2006,4,11,44,1,8,3,31,2006
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
07/25/09,2009,3,7,30,25,4,2,17,2009
07/25/09,2009,3,7,30,25,4,2,17,2009
07/25/09,2009,3,7,30,25,4,2,17,2009
07/25/09,2009,3,7,30,25,4,2,17,2009
10/17/08,2008,4,10,42,17,7,3,29,2008
07/03/06,2006,3,7,27,3,4,2,14,2006
08/11/10,2010,3,8,33,11,5,2,20,2010
12/14/09,2009,4,12,51,14,9,3,38,2009
03/24/10,2010,1,3,13,24,12,4,0,2009
03/24/10,2010,1,3,13,24,12,4,0,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
04/25/07,2007,2,4,17,25,1,1,4,2007
03/09/10,2010,1,3,11,9,12,4,50,2009
03/09/10,2010,1,3,11,9,12,4,50,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
02/27/10,2010,1,2,9,27,11,4,48,2009
02/27/10,2010,1,2,9,27,11,4,48,2009
03/02/10,2010,1,3,10,2,12,4,49,2009
03/09/10,2010,1,3,11,9,12,4,50,2009
02/20/10,2010,1,2,8,20,11,4,47,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
04/09/07,2007,2,4,15,9,1,1,2,2007
04/09/07,2007,2,4,15,9,1,1,2,2007
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
12/17/09,2009,4,12,51,17,9,3,38,2009
04/11/07,2007,2,4,15,11,1,1,2,2007
04/11/07,2007,2,4,15,11,1,1,2,2007
04/11/07,2007,2,4,15,11,1,1,2,2007
12/22/09,2009,4,12,52,22,9,3,39,2009
04/22/09,2009,2,4,17,22,1,1,4,2009
04/22/09,2009,2,4,17,22,1,1,4,2009
12/24/07,2007,4,12,52,24,9,3,39,2007
12/24/07,2007,4,12,52,24,9,3,39,2007
07/20/05,2005,3,7,30,20,4,2,17,2005
12/04/09,2009,4,12,49,4,9,3,36,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
10/20/06,2006,4,10,42,20,7,3,29,2006
10/20/06,2006,4,10,42,20,7,3,29,2006
10/20/06,2006,4,10,42,20,7,3,29,2006
01/08/08,2008,1,1,2,8,10,4,41,2007
12/24/09,2009,4,12,52,24,9,3,39,2009
09/23/06,2006,3,9,38,23,6,2,25,2006
10/13/06,2006,4,10,41,13,7,3,28,2006
10/13/06,2006,4,10,41,13,7,3,28,2006
03/17/10,2010,1,3,12,17,12,4,51,2009
10/04/06,2006,4,10,40,4,7,3,27,2006
10/25/06,2006,4,10,43,25,7,3,30,2006
10/25/06,2006,4,10,43,25,7,3,30,2006
10/06/06,2006,4,10,40,6,7,3,27,2006
10/06/06,2006,4,10,40,6,7,3,27,2006
03/27/10,2010,1,3,13,27,12,4,0,2009
03/27/10,2010,1,3,13,27,12,4,0,2009
09/22/06,2006,3,9,38,22,6,2,25,2006
09/13/06,2006,3,9,37,13,6,2,24,2006
09/04/06,2006,3,9,36,4,6,2,23,2006
08/30/06,2006,3,8,35,30,5,2,22,2006
10/13/09,2009,4,10,42,13,7,3,29,2009
09/16/06,2006,3,9,37,16,6,2,24,2006
09/16/06,2006,3,9,37,16,6,2,24,2006
08/25/06,2006,3,8,34,25,5,2,21,2006
09/27/09,2009,3,9,40,27,6,2,27,2009
09/27/09,2009,3,9,40,27,6,2,27,2009
10/08/09,2009,4,10,41,8,7,3,28,2009
09/24/09,2009,3,9,39,24,6,2,26,2009
09/12/09,2009,3,9,37,12,6,2,24,2009
09/12/09,2009,3,9,37,12,6,2,24,2009
09/13/06,2006,3,9,37,13,6,2,24,2006
09/18/09,2009,3,9,38,18,6,2,25,2009
12/26/04,2004,4,12,1,26,9,3,40,2004
12/26/04,2004,4,12,1,26,9,3,40,2004
11/09/05,2005,4,11,46,9,8,3,33,2005
03/22/10,2010,1,3,13,22,12,4,0,2009
03/22/10,2010,1,3,13,22,12,4,0,2009
12/02/07,2007,4,12,49,2,9,3,36,2007
11/17/09,2009,4,11,47,17,8,3,34,2009
11/17/09,2009,4,11,47,17,8,3,34,2009
01/27/07,2007,1,1,4,27,10,4,43,2006
11/09/07,2007,4,11,45,9,8,3,32,2007
04/14/08,2008,2,4,16,14,1,1,3,2008
10/31/09,2009,4,10,44,31,7,3,31,2009
09/14/09,2009,3,9,38,14,6,2,25,2009
09/14/09,2009,3,9,38,14,6,2,25,2009
06/10/07,2007,2,6,24,10,3,1,11,2007
06/10/07,2007,2,6,24,10,3,1,11,2007
01/16/07,2007,1,1,3,16,10,4,42,2006
01/16/07,2007,1,1,3,16,10,4,42,2006
07/24/09,2009,3,7,30,24,4,2,17,2009
10/04/09,2009,4,10,41,4,7,3,28,2009
08/02/09,2009,3,8,32,2,5,2,19,2009
07/30/09,2009,3,7,31,30,4,2,18,2009
07/30/09,2009,3,7,31,30,4,2,18,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
08/14/09,2009,3,8,33,14,5,2,20,2009
11/19/09,2009,4,11,47,19,8,3,34,2009
09/24/08,2008,3,9,39,24,6,2,26,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
10/01/08,2008,4,10,40,1,7,3,27,2008
10/01/08,2008,4,10,40,1,7,3,27,2008
09/23/08,2008,3,9,39,23,6,2,26,2008
09/23/08,2008,3,9,39,23,6,2,26,2008
10/09/08,2008,4,10,41,9,7,3,28,2008
09/14/08,2008,3,9,38,14,6,2,25,2008
09/14/08,2008,3,9,38,14,6,2,25,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
09/24/08,2008,3,9,39,24,6,2,26,2008
10/12/08,2008,4,10,42,12,7,3,29,2008
09/26/08,2008,3,9,39,26,6,2,26,2008
10/03/08,2008,4,10,40,3,7,3,27,2008
03/05/10,2010,1,3,10,5,12,4,49,2009
03/05/10,2010,1,3,10,5,12,4,49,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
08/28/09,2009,3,8,35,28,5,2,22,2009
09/17/10,2010,3,9,38,17,6,2,25,2010
07/22/10,2010,3,7,30,22,4,2,17,2010
06/04/09,2009,2,6,23,4,3,1,10,2009
06/04/09,2009,2,6,23,4,3,1,10,2009
06/04/09,2009,2,6,23,4,3,1,10,2009
01/29/06,2006,1,1,5,29,10,4,44,2005
01/29/06,2006,1,1,5,29,10,4,44,2005
01/16/06,2006,1,1,3,16,10,4,42,2005
01/16/06,2006,1,1,3,16,10,4,42,2005
02/06/06,2006,1,2,6,6,11,4,45,2005
02/06/06,2006,1,2,6,6,11,4,45,2005
01/17/06,2006,1,1,3,17,10,4,42,2005
02/01/06,2006,1,2,5,1,11,4,44,2005
02/01/06,2006,1,2,5,1,11,4,44,2005
02/01/06,2006,1,2,5,1,11,4,44,2005
01/05/06,2006,1,1,1,5,10,4,40,2005
10/12/09,2009,4,10,42,12,7,3,29,2009
09/25/09,2009,3,9,39,25,6,2,26,2009
10/08/09,2009,4,10,41,8,7,3,28,2009
06/28/09,2009,2,6,27,28,3,1,14,2009
09/30/09,2009,3,9,40,30,6,2,27,2009
09/04/09,2009,3,9,36,4,6,2,23,2009
01/07/09,2009,1,1,2,7,10,4,41,2008
07/04/05,2005,3,7,28,4,4,2,15,2005
07/04/05,2005,3,7,28,4,4,2,15,2005
07/04/05,2005,3,7,28,4,4,2,15,2005
09/14/10,2010,3,9,38,14,6,2,25,2010
02/05/10,2010,1,2,6,5,11,4,45,2009
02/05/10,2010,1,2,6,5,11,4,45,2009
04/05/07,2007,2,4,14,5,1,1,1,2007
04/05/07,2007,2,4,14,5,1,1,1,2007
04/05/07,2007,2,4,14,5,1,1,1,2007
04/05/07,2007,2,4,14,5,1,1,1,2007
03/30/07,2007,1,3,13,30,12,4,0,2006
04/03/07,2007,2,4,14,3,1,1,1,2007
03/22/07,2007,1,3,12,22,12,4,51,2006
03/22/07,2007,1,3,12,22,12,4,51,2006
03/18/07,2007,1,3,12,18,12,4,51,2006
02/01/06,2006,1,2,5,1,11,4,44,2005
02/01/06,2006,1,2,5,1,11,4,44,2005
03/25/07,2007,1,3,13,25,12,4,0,2006
04/11/07,2007,2,4,15,11,1,1,2,2007
03/18/07,2007,1,3,12,18,12,4,51,2006
03/24/07,2007,1,3,12,24,12,4,51,2006
03/24/07,2007,1,3,12,24,12,4,51,2006
03/23/07,2007,1,3,12,23,12,4,51,2006
03/23/07,2007,1,3,12,23,12,4,51,2006
08/26/10,2010,3,8,35,26,5,2,22,2010
08/26/10,2010,3,8,35,26,5,2,22,2010
03/05/07,2007,1,3,10,5,12,4,49,2006
03/25/07,2007,1,3,13,25,12,4,0,2006
03/25/07,2007,1,3,13,25,12,4,0,2006
03/25/07,2007,1,3,13,25,12,4,0,2006
03/25/07,2007,1,3,13,25,12,4,0,2006
06/10/09,2009,2,6,24,10,3,1,11,2009
06/10/09,2009,2,6,24,10,3,1,11,2009
05/18/06,2006,2,5,20,18,2,1,7,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
05/18/06,2006,2,5,20,18,2,1,7,2006
05/26/06,2006,2,5,21,26,2,1,8,2006
05/26/06,2006,2,5,21,26,2,1,8,2006
05/26/06,2006,2,5,21,26,2,1,8,2006
07/20/05,2005,3,7,30,20,4,2,17,2005
05/24/06,2006,2,5,21,24,2,1,8,2006
05/24/06,2006,2,5,21,24,2,1,8,2006
08/04/05,2005,3,8,32,4,5,2,19,2005
05/12/06,2006,2,5,19,12,2,1,6,2006
05/12/06,2006,2,5,19,12,2,1,6,2006
05/12/06,2006,2,5,19,12,2,1,6,2006
05/12/06,2006,2,5,19,12,2,1,6,2006
08/01/05,2005,3,8,32,1,5,2,19,2005
08/01/05,2005,3,8,32,1,5,2,19,2005
08/01/05,2005,3,8,32,1,5,2,19,2005
08/08/05,2005,3,8,33,8,5,2,20,2005
08/08/05,2005,3,8,33,8,5,2,20,2005
05/20/06,2006,2,5,20,20,2,1,7,2006
07/22/05,2005,3,7,30,22,4,2,17,2005
07/22/05,2005,3,7,30,22,4,2,17,2005
07/22/05,2005,3,7,30,22,4,2,17,2005
11/21/08,2008,4,11,47,21,8,3,34,2008
11/21/08,2008,4,11,47,21,8,3,34,2008
11/13/08,2008,4,11,46,13,8,3,33,2008
12/04/08,2008,4,12,49,4,9,3,36,2008
07/24/10,2010,3,7,30,24,4,2,17,2010
07/24/10,2010,3,7,30,24,4,2,17,2010
02/17/10,2010,1,2,8,17,11,4,47,2009
11/19/08,2008,4,11,47,19,8,3,34,2008
11/19/08,2008,4,11,47,19,8,3,34,2008
11/19/08,2008,4,11,47,19,8,3,34,2008
12/03/08,2008,4,12,49,3,9,3,36,2008
11/30/08,2008,4,11,49,30,8,3,36,2008
12/13/08,2008,4,12,50,13,9,3,37,2008
12/13/08,2008,4,12,50,13,9,3,37,2008
12/13/08,2008,4,12,50,13,9,3,37,2008
02/13/10,2010,1,2,7,13,11,4,46,2009
02/07/10,2010,1,2,7,7,11,4,46,2009
02/10/10,2010,1,2,7,10,11,4,46,2009
07/11/10,2010,3,7,29,11,4,2,16,2010
02/22/10,2010,1,2,9,22,11,4,48,2009
02/22/10,2010,1,2,9,22,11,4,48,2009
02/24/10,2010,1,2,9,24,11,4,48,2009
12/04/09,2009,4,12,49,4,9,3,36,2009
11/11/09,2009,4,11,46,11,8,3,33,2009
11/11/09,2009,4,11,46,11,8,3,33,2009
11/11/09,2009,4,11,46,11,8,3,33,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
11/26/09,2009,4,11,48,26,8,3,35,2009
